id,type,name,weight,volume
spezi,ITEM,spezi,250 g,250 ml
sports_drink,ITEM,sports_drink,257 g,250 ml
spurge_tea,ITEM,spurge_tea,,
rehydration_drink,ITEM,rehydration_drink,257 g,250 ml
sweet_water,ITEM,sweet_water,300 g,250 ml
tea,ITEM,tea,250 g,250 ml
tea_willowbark,ITEM,tea_willowbark,,
tea_bark,ITEM,tea_bark,500 g,500 ml
V8,ITEM,V8,240 g,250 ml
water,ITEM,water,,
water_murky,ITEM,water_murky,,
water_clean,ITEM,water_clean,250 g,250 ml
water_spring,ITEM,water_spring,,
water_mineral,ITEM,water_mineral,,
tea_green,ITEM,tea_green,,
tea_fruit,ITEM,tea_fruit,,
coffee_sweetened,ITEM,coffee_sweetened,,
tea_sweetened,ITEM,tea_sweetened,,
milk_tea_sweetened,ITEM,milk_tea_sweetened,,
coffee_substitute_sweetened,ITEM,coffee_substitute_sweetened,,
milk_coffee_sweetened,ITEM,milk_coffee_sweetened,,
tomato_juice,ITEM,tomato_juice,243 g,250 ml
ayran,ITEM,ayran,240 g,236 ml
zerocola,ITEM,zerocola,248 g,250 ml
zeroorange,ITEM,zeroorange,248 g,250 ml
zerotropical,ITEM,zerotropical,248 g,250 ml
zeromdew,ITEM,zeromdew,250 g,250 ml
foodplace_zero_drink,ITEM,foodplace_zero_drink,248 g,250 ml
sparkling,ITEM,sparkling,248 g,250 ml
sparkling_peach,ITEM,sparkling_peach,248 g,250 ml
sparkling_pomegranate,ITEM,sparkling_pomegranate,248 g,250 ml
water_purifying_active,ITEM,water_purifying_active,250 g,250 ml
brew_kvass,ITEM,brew_kvass,250 g,250 ml
kvass,ITEM,kvass,250 g,250 ml
sauce_red,ITEM,sauce_red,68 g,500 ml
maple_sap,ITEM,maple_sap,255 g,250 ml
mayonnaise,ITEM,mayonnaise,17 g,250 ml
ketchup,ITEM,ketchup,15 g,250 ml
barbecue_sauce,ITEM,barbecue_sauce,17 g,250 ml
honey_mustard,ITEM,honey_mustard,17 g,250 ml
mustard,ITEM,mustard,5 g,250 ml
honey_bottled,ITEM,honey_bottled,22 g,250 ml
vinegar,ITEM,vinegar,15 g,250 ml
cooking_oil,ITEM,cooking_oil,20 g,25 ml
molasses,ITEM,molasses,89 g,250 ml
grenadine_syrup,ITEM,grenadine_syrup,33 g,250 ml
horseradish,ITEM,horseradish,6 g,250 ml
coffee_syrup,ITEM,coffee_syrup,110 g,250 ml
coconut_water,ITEM,coconut_water,240 g,250 ml
salca,ITEM,salca,275 g,250 ml
pekmez,ITEM,pekmez,87 g,595 ml
egg_chicken,ITEM,chicken egg,50 g,50 ml
egg_bird_unfert,ITEM,unfertilized bird egg,,
egg_grouse,ITEM,ruffed grouse egg,,
egg_pigeon,ITEM,feral pigeon egg,,
egg_crow,ITEM,American crow egg,,
egg_raven,ITEM,raven egg,,
egg_bluejay,ITEM,blue jay egg,,
egg_cardinal,ITEM,cardinal egg,,
egg_robin,ITEM,American robin egg,,
egg_sparrow,ITEM,sparrow egg,,
egg_chickadee,ITEM,black-capped chickadee egg,,
egg_waxwing,ITEM,cedar waxwing egg,,
egg_duck,ITEM,mallard egg,,
egg_duck_domestic,ITEM,domestic duck egg,,
egg_goose_canadian,ITEM,Canada goose egg,,
egg_turkey,ITEM,wild turkey egg,,
egg_turkey_domestic,ITEM,domestic turkey egg,,
egg_pheasant,ITEM,ring-necked pheasant egg,,
egg_guinea_fowl,ITEM,domestic guineafowl egg,,
egg_wormsnake,ITEM,worm snake egg,,
egg_turtle_painted,ITEM,painted turtle egg,,
egg_turtle_snapping_common,ITEM,common snapping turtle egg,,
egg_skink_fivelined,ITEM,five-lined skink egg,,
ant_egg,ITEM,ant egg,,
ant_egg_acid,ITEM,acid ant egg,,
egg_roach,ITEM,roach egg,,
egg_roach_plague,ITEM,plague vector egg,,
egg_locust,ITEM,locust egg,,
egg_dragonfly,ITEM,dragonfly egg,,
egg_firefly,ITEM,firefly egg,,
egg_centipede,ITEM,centipede egg,,
egg_wasp,ITEM,wasp egg,,
egg_stag_beetle,ITEM,stag beetle egg,,
egg_antlion,ITEM,antlion egg,,
egg_strider,ITEM,water strider egg,,
egg_grasshopper,ITEM,grasshopper egg,,
egg_lady_bug,ITEM,ladybug egg,,
egg_mole_cricket,ITEM,mole cricket egg,,
egg_mantis,ITEM,praying mantis egg case,,
egg_fly,ITEM,fly egg,,
egg_moth_fly,ITEM,moth fly egg,,
egg_silverfish,ITEM,silverfish egg,,
egg_centipede_house,ITEM,house centipede egg,,
egg_mosquito,ITEM,mosquito egg,,
egg_spider_cellar,ITEM,cellar spider egg,,
egg_spider_jumping,ITEM,jumping spider egg,,
egg_spider_trapdoor,ITEM,trapdoor spider egg,,
egg_spider_web,ITEM,web spider egg,,
egg_spider_widow,ITEM,black widow egg,,
egg_spider_wolf,ITEM,wolf spider egg,,
egg_worm,ITEM,earthworm egg,,
egg_slug,ITEM,slug egg,,
egg_snail,ITEM,snail egg,,
razorclaw_roe,ITEM,razorclaw_roe,236 g,250 ml
egg_fish,ITEM,egg_fish,24 g,25 ml
egg_brown_trout,ITEM,egg_brown_trout,,
egg_brook_trout,ITEM,egg_brook_trout,,
egg_lake_trout,ITEM,egg_lake_trout,,
egg_rainbow_trout,ITEM,egg_rainbow_trout,,
egg_salmon,ITEM,egg_salmon,,
egg_cod,ITEM,egg_cod,,
egg_haddock,ITEM,egg_haddock,,
egg_bluefin_tuna,ITEM,egg_bluefin_tuna,,
egg_halibut,ITEM,egg_halibut,,
egg_pollock,ITEM,egg_pollock,,
egg_flounder,ITEM,egg_flounder,,
egg_mackerel,ITEM,egg_mackerel,,
egg_bluefish,ITEM,egg_bluefish,,
egg_blackfish,ITEM,egg_blackfish,,
egg_porgy,ITEM,egg_porgy,,
egg_kokanee_salmon,ITEM,egg_kokanee_salmon,,
egg_whitefish,ITEM,egg_whitefish,,
egg_whitefish_round,ITEM,egg_whitefish_round,,
egg_lbass,ITEM,egg_lbass,,
egg_sbass,ITEM,egg_sbass,,
egg_pbass,ITEM,egg_pbass,,
egg_perch,ITEM,egg_perch,,
egg_walleye,ITEM,egg_walleye,,
egg_sunfish,ITEM,egg_sunfish,,
egg_pumpkinseed,ITEM,egg_pumpkinseed,,
egg_bluegill,ITEM,egg_bluegill,,
egg_redbreast,ITEM,egg_redbreast,,
egg_green_sunfish,ITEM,egg_green_sunfish,,
egg_rock_bass,ITEM,egg_rock_bass,,
egg_calico_bass,ITEM,egg_calico_bass,,
egg_warmouth,ITEM,egg_warmouth,,
egg_bullhead,ITEM,egg_bullhead,,
egg_bullhead_yellow,ITEM,egg_bullhead_yellow,,
egg_channel_catfish,ITEM,egg_channel_catfish,,
egg_white_catfish,ITEM,egg_white_catfish,,
egg_pike,ITEM,egg_pike,,
egg_pickerel,ITEM,egg_pickerel,,
egg_pickerel_american,ITEM,egg_pickerel_american,,
egg_muskellunge,ITEM,egg_muskellunge,,
egg_white_sucker,ITEM,egg_white_sucker,,
egg_carp,ITEM,egg_carp,,
egg_grass_carp,ITEM,egg_grass_carp,,
egg_goldfish,ITEM,egg_goldfish,,
egg_bowfin,ITEM,egg_bowfin,,
egg_gar_longnose,ITEM,egg_gar_longnose,,
egg_burbot,ITEM,egg_burbot,,
egg_sturgeon_lake,ITEM,egg_sturgeon_lake,,
egg_sturgeon_shortnose,ITEM,egg_sturgeon_shortnose,,
egg_fallfish,ITEM,egg_fallfish,,
egg_mutant_salmon,ITEM,egg_mutant_salmon,,
powder_eggs,ITEM,powder_eggs,7 g,15 ml
rehydrated_eggs,ITEM,rehydrated_eggs,,
scrambled_eggs,ITEM,scrambled_eggs,,125 ml
seasoned_scrambled_eggs,ITEM,seasoned_scrambled_eggs,,
boiled_egg,ITEM,boiled egg,,
egg_salad,ITEM,egg_salad,,
fried_eggs,ITEM,fried_eggs,,
seasoned_fried_eggs,ITEM,seasoned_fried_eggs,,
deluxe_fried_eggs,ITEM,deluxe_fried_eggs,,
fried_egg_sandwich,ITEM,fried egg sandwich,,
deluxe_fried_egg_sandwich,ITEM,deluxe fried egg sandwich,,
omelet,ITEM,omelet,,
vegetable_omelet,ITEM,vegetable omelet,,
supreme_omelet,ITEM,supreme omelet,,
caviar_egg_sandwich,ITEM,caviar and egg sandwich,165 g,649 ml
pickled_egg,ITEM,pickled egg,,
curing_roe_active,ITEM,curing_roe_active,96 g,500ml
cured_roe,ITEM,cured_roe,48 g,62 ml
egg_goose,ITEM,domestic goose egg,,
egg_hummingbird,ITEM,ruby-throated hummingbird egg,,1 ml
egg_woodpecker,ITEM,downy woodpecker egg,,
egg_coot,ITEM,American coot egg,,
egg_cormorant,ITEM,double-crested cormorant egg,,
egg_moorhen,ITEM,common gallinule egg,,
egg_grebe,ITEM,horned grebe egg,,
egg_water_beetle,ITEM,water beetle egg,,
egg_water_bug,ITEM,water scorpion egg,,
egg_butterfly,ITEM,butterfly egg,,
egg_moth,ITEM,moth egg,,
egg_cicada,ITEM,cicada egg,,
menemen,ITEM,menemen,,
egg_leo_frog,ITEM,cluster of frog's eggs,,
egg_bullfrog_frog,ITEM,cluster of frog's eggs,,
egg_fowler_toad,ITEM,cluster of frog's eggs,,
egg_freedom_toad,ITEM,cluster of frog's eggs,,
egg_peeper_frog,ITEM,cluster of frog's eggs,,
egg_gray_frog,ITEM,cluster of frog's eggs,,
egg_mink_frog,ITEM,cluster of frog's eggs,,
egg_pickerel_frog,ITEM,cluster of frog's eggs,,
egg_green_frog,ITEM,cluster of frog's eggs,,
egg_wood_frog,ITEM,cluster of frog's eggs,,
egg_spade_frog,ITEM,cluster of frog's eggs,,
egg_proxy_bigfrog,ITEM,cluster of giant frog's eggs,160 g,1 L
egg_pattern_bigfrog,ITEM,cluster of giant frog's eggs,,
egg_strange_bigfrog,ITEM,cluster of giant frog's eggs,,
egg_foul_bigfrog,ITEM,cluster of giant frog's eggs,,
egg_odd_bigfrog,ITEM,cluster of giant frog's eggs,,
egg_vocal_bigfrog,ITEM,cluster of giant frog's eggs,,
egg_shift_bigfrog,ITEM,cluster of giant frog's eggs,,
milkshake,ITEM,milkshake,137 g,125 ml
milkshake_fastfood,ITEM,milkshake_fastfood,,
milkshake_choc,ITEM,milkshake_choc,,
milkshake_deluxe,ITEM,milkshake_deluxe,,
milkshake_deluxe_choc,ITEM,milkshake_deluxe_choc,,
frozen_lemonade,ITEM,frozen_lemonade,,
snowcone,ITEM,snow cone,240 g,250 ml
snowcone_alcoholic,ITEM,snow cone,240 g,250 ml
icecream,ITEM,serving of ice cream,70 g,250 ml
icecream_artificial,ITEM,serving of dairy dessert,,
icecream_choc,ITEM,serving of chocolate ice cream,,
sundae_cup,ITEM,sundae cup,25 g,88 ml
icecream_candy,ITEM,serving of candy ice cream,,
icecream_fruit,ITEM,serving of fruity ice cream,,
icecream_custard,ITEM,serving of frozen custard,,
icecream_yogurt,ITEM,serving of frozen yogurt,80 g,
icecream_sorbet,ITEM,serving of sorbet,106 g,
icecream_gelato,ITEM,serving of gelato,90 g,
fruit_leather,ITEM,fruit_leather,34 g,50 ml
can_peach,ITEM,can_peach,251 g,250 ml
can_pineapple,ITEM,can_pineapple,246 g,250 ml
lemonade_powder,ITEM,lemonade_powder,19 g,25 ml
orangeade_powder,ITEM,orangeade_powder,,
grapeade_powder,ITEM,grapeade_powder,,
jam_fruit,ITEM,jam_fruit,15 g,125 ml
dry_fruit,ITEM,dry_fruit,30 g,100 ml
rehydrated_fruit,ITEM,rehydrated_fruit,150 g,250 ml
apple_sugar,ITEM,apple_sugar,42 g,62 ml
apple_canned,ITEM,apple_canned,136 g,125 ml
pumpkin_yeast_bread,ITEM,pumpkin_yeast_bread,15 g,60 ml
hardtack_pudding,ITEM,hardtack pudding,115 g,250 ml
jerusalem_artichoke_fruitmash,ITEM,jerusalem_artichoke_fruitmash,80 g,80 ml
brandied_fruit,ITEM,brandied_fruit,180 g,250 ml
cooked_elderberries,ITEM,cooked_elderberries,,
irradiated_rose_hips,MIGRATION,irradiated_rose_hips,,
irradiated_elderberries,MIGRATION,irradiated_elderberries,,
irradiated_mulberries,MIGRATION,irradiated_mulberries,,
irradiated_huckleberries,MIGRATION,irradiated_huckleberries,,
irradiated_raspberries,MIGRATION,irradiated_raspberries,,
irradiated_cranberries,MIGRATION,irradiated_cranberries,,
irradiated_strawberries,MIGRATION,irradiated_strawberries,,
irradiated_blueberries,MIGRATION,irradiated_blueberries,,
irradiated_apple,MIGRATION,irradiated_apple,,
irradiated_banana,MIGRATION,irradiated_banana,,
irradiated_orange,MIGRATION,irradiated_orange,,
irradiated_lemon,MIGRATION,irradiated_lemon,,
irradiated_grapefruit,MIGRATION,irradiated_grapefruit,,
irradiated_pear,MIGRATION,irradiated_pear,,
irradiated_guayaba,MIGRATION,irradiated_guayaba,,
irradiated_maracuya,MIGRATION,irradiated_maracuya,,
irradiated_lulo,MIGRATION,irradiated_lulo,,
irradiated_cherries,MIGRATION,irradiated_cherries,,
irradiated_plums,MIGRATION,irradiated_plums,,
irradiated_grapes,MIGRATION,irradiated_grapes,,
irradiated_pineapple,MIGRATION,irradiated_pineapple,,
irradiated_peach,MIGRATION,irradiated_peach,,
irradiated_watermelon,MIGRATION,irradiated_watermelon,,
irradiated_melon,MIGRATION,irradiated_melon,,
irradiated_blackberries,MIGRATION,irradiated_blackberries,,
irradiated_mango,MIGRATION,irradiated_mango,,
irradiated_pomegranate,MIGRATION,irradiated_pomegranate,,
irradiated_papaya,MIGRATION,irradiated_papaya,,
irradiated_kiwi,MIGRATION,irradiated_kiwi,,
irradiated_apricot,MIGRATION,irradiated_apricot,,
irradiated_lettuce,MIGRATION,irradiated_lettuce,,
irradiated_cabbage,MIGRATION,irradiated_cabbage,,
irradiated_tomato,MIGRATION,irradiated_tomato,,
irradiated_broccoli,MIGRATION,irradiated_broccoli,,
irradiated_zucchini,MIGRATION,irradiated_zucchini,,
irradiated_onion,MIGRATION,irradiated_onion,,
irradiated_carrot,MIGRATION,irradiated_carrot,,
irradiated_corn,MIGRATION,irradiated_corn,,
irradiated_pumpkin,MIGRATION,irradiated_pumpkin,,
irradiated_potato,MIGRATION,irradiated_potato,,
irradiated_plantain,MIGRATION,irradiated_plantain,,
irradiated_cucumber,MIGRATION,irradiated_cucumber,,
irradiated_celery,MIGRATION,irradiated_celery,,
irradiated_rhubarb,MIGRATION,irradiated_rhubarb,,
irradiated_eggplant,MIGRATION,irradiated_eggplant,,
toastem,ITEM,toaster pastry,50 g,125 ml
toasterpastryfrozen,ITEM,uncooked toaster pastry,,
toasterpastry,ITEM,toasted pastry,,
buttercream,ITEM,buttercream icing,32 g,125 ml
pretzels,ITEM,pretzels,62 g,83 ml
chocpretzels,ITEM,chocpretzels,96 g,100 ml
chocolate,ITEM,chocolate bar,43 g,83 ml
marshmallow,ITEM,marshmallow,53 g,50 ml
smores,ITEM,smores,180 g,250 ml
candy,ITEM,candy,33 g,30 ml
candy2,ITEM,candy2,33 g,30 ml
candy3,ITEM,candy3,33 g,30 ml
candy4,ITEM,candy4,33 g,33 ml
candy5,ITEM,candy5,33 g,30 ml
candy3gator,ITEM,candy3gator,,
cow_candy,ITEM,cow_candy,,
licorice,ITEM,licorice,78 g,10 ml
powder_candy,ITEM,powder_candy,46 g,50 ml
candy_bracelet,ITEM,candy bracelet,,
maple_candy,ITEM,maple_candy,18 g,50 ml
grahmcrackers,ITEM,graham cracker,31 g,93 ml
grahmcrackers_roe,ITEM,grahmcrackers_roe,,
cookies,ITEM,cookie,11 g,58 ml
cookies_egg,ITEM,cookie egg,,
syrup,ITEM,syrup,21 g,250 ml
beet_syrup,ITEM,beet_syrup,15 g,250 ml
syrup_simple,ITEM,syrup_simple,21 g,250 ml
syrup_corn,ITEM,syrup_corn,21 g,250 ml
jihelucake,ITEM,cake,38 g,166 ml
cake2,ITEM,cake,,
cake3,ITEM,cake,,
debug_calories,ITEM,unholy debug angel cake,,
choco_coffee_beans,ITEM,choco_coffee_beans,30 g,8 ml
fries,ITEM,fries,71 g,250 ml
poutine,ITEM,poutine,131 g,250 ml
mintpatties,ITEM,peppermint patty,43 g,83 ml
neccowafers,ITEM,neccowafers,60 g,13 ml
candycigarette,ITEM,candy cigarette,18 g,30 ml
sugar_fried,ITEM,sugar_fried,30 g,30 ml
caramel_apple,ITEM,caramel apple,192 g,175 ml
chips,ITEM,chips,100 g,200 ml
nachos,ITEM,nachos,60 g,83 ml
nachosc,ITEM,nachosc,150 g,250 ml
nachosm,ITEM,nachosm,150 g,250 ml
nachosmc,ITEM,nachosmc,250 g,250 ml
nachosv,ITEM,nachosv,250 g,250 ml
nachosvc,ITEM,nachosvc,250 g,166 ml
porkstick,ITEM,pork stick,56 g,62 ml
junk_burrito,ITEM,microwave burrito,142 g,250 ml
frozen_dinner,ITEM,frozen_dinner,453 g,500 ml
cooked_dinner,ITEM,cooked_dinner,450 g,500 ml
fchicken,ITEM,fchicken,168 g,250 ml
chilidogs,ITEM,chili dog,318 g,200 ml
corndogs_frozen,ITEM,uncooked corn dog,78 g,125 ml
corndogs_cooked,ITEM,cooked corn dog,,
corndogs_homemade,ITEM,homemade corn dog,,250 ml
choc_pancakes,ITEM,chocolate pancake,88 g,80 ml
choc_waffles,ITEM,chocolate waffle,70 g,250 ml
can_cheese,ITEM,cheese spread,30 g,31 ml
cheese_fries,ITEM,cheese_fries,101 g,250 ml
onion_rings,ITEM,onion_rings,166 g,250 ml
hotdogs_frozen,ITEM,uncooked hot dog,43 g,75 ml
hotdogs_campfire,ITEM,campfire hot dog,,187 ml
hotdogs_cooked,ITEM,cooked hot dog,383 g,250 ml
hotdogs_newyork,ITEM,new york wiener,568 g,375 ml
maltballs,ITEM,maltballs,40 g,50 ml
candy_coated_peanuts,ITEM,candy_coated_peanuts,30 g,125 ml
freeze_dried_meal,ITEM,freeze-dried breakfast meal,175 g,250ml
freeze_dried_stroganoff,ITEM,freeze-dried beef meal,195 g,250ml
freeze_dried_veggypasta,ITEM,freeze-dried vegetarian meal,180 g,250ml
freeze_dried_meal_hydrated,ITEM,rehydrated freeze-dried meal,475 g,500ml
freeze_dried_stroganoff_hydrated,ITEM,rehydrated beef meal,495 g,500ml
freeze_dried_veggypasta_hydrated,ITEM,rehydrated vegetarian meal,500 g,500ml
chocolate_military,ITEM,military chocolate bar,115 g,500 ml
gelatin_dessert_powder,ITEM,gelatin_dessert_powder,175 g,250ml
gelatin_dessert_base,ITEM,unflavored gelatin dessert,232 g,250 ml
gelatin_dessert_processed,ITEM,processed gelatin dessert,,
gelatin_dessert_homemade,ITEM,homemade gelatin dessert,,
gelatin_dessert_fruit,ITEM,fruit filled gelatin dessert,,
gelatin_dessert_vegan,ITEM,vegan gelatin dessert,,
gelatin_dessert_vegan_fruit,ITEM,fruit filled vegan gelatin dessert,,
pasta_carbonara,ITEM,pasta_carbonara,209 g,250 ml
amatriciana_pasta,ITEM,amatriciana_pasta,209 g,250 ml
crepe_plain,ITEM,plain crepe,80 g,85 ml
crepe,ITEM,crepe,80 g,85 ml
marshmallow_fluff,ITEM,marshmallow_fluff,11 g,500 ml
sausage_raw,ITEM,raw sausage,148 g,250 ml
sausage,ITEM,smoked sausage,,
sausage_cooked,ITEM,cooked sausage,,
confit_meat,ITEM,confit_meat,351 g,250 ml
sweet_sausage,ITEM,sweet sausage,148 g,250 ml
blutwurst_sausage,ITEM,blutwurst,100 g,150 ml
bratwurst_sausage,ITEM,bratwurst,100 g,150 ml
royal_beef,ITEM,royal_beef,446 g,500 ml
bacon,ITEM,bacon,85 g,50 ml
sausage_wasteland,ITEM,wasteland sausage,,
sausage_wasteland_raw,ITEM,raw wasteland sausage,,
cracklins,ITEM,cracklins,42 g,25 ml
human_cracklins,ITEM,human_cracklins,,
mutant_cracklins,ITEM,mutant_cracklins,,
mutant_human_cracklins,ITEM,mutant_human_cracklins,,
demihuman_cracklins,ITEM,demihuman_cracklins,,
glazed_tenderloin,ITEM,glazed_tenderloin,205 g,250 ml
lobster_platter,ITEM,lobster_platter,205 g,250 ml
currywurst,ITEM,currywurst,85 g,125 ml
meat_aspic,ITEM,meat_aspic,154 g,250 ml
dry_fish,ITEM,dry_fish,85 g,125 ml
rehydrated_fish,ITEM,rehydrated_fish,,
dry_lobster,ITEM,dry_lobster,85 g,125 ml
rehydrated_lobster,ITEM,rehydrated_lobster,,
dry_mollusk,ITEM,dry_mollusk,85 g,125 ml
rehydrated_mollusk,ITEM,rehydrated_mollusk,,
fish_pickled,ITEM,fish_pickled,,
fish_canned,ITEM,fish_canned,,
lobster_canned,ITEM,lobster_canned,,
fried_froglegs,ITEM,fried_froglegs,120 g,250 ml
fish_fried,ITEM,fish_fried,201 g,250 ml
crab_cakes,ITEM,crab cake,150 g,175 ml
lobster_cakes,ITEM,lobster cake,150 g,175 ml
stuffed_clams,ITEM,stuffed_clams,150 g,35 ml
lunchmeat,ITEM,lunchmeat,56 g,75 ml
bologna,ITEM,bologna,56 g,75 ml
lutefisk,ITEM,lutefisk,175 g,250 ml
can_spam,ITEM,can_spam,56 g,83 ml
debug_nutrition,ITEM,debug_nutrition,,
can_sardine,ITEM,can_sardine,200 g,250 ml
sausagegravy,ITEM,sausagegravy,60 g,250 ml
pemmican,ITEM,pemmican,106 g,120 ml
pemmican_veggy,ITEM,pemmican_veggy,106 g,120 ml
pemmican_meat,ITEM,pemmican_meat,100 g,110 ml
macaroni_helper,ITEM,macaroni_helper,170 g,250 ml
ravioli,ITEM,ravioli,170 g,250 ml
chili,ITEM,chili,253 g,250 ml
pork_beans,ITEM,pork_beans,267 g,250 ml
can_tuna,ITEM,can_tuna,154 g,250 ml
can_salmon,ITEM,can_salmon,200 g,250 ml
can_chicken,ITEM,can_chicken,217 g,250 ml
can_herring,ITEM,can_herring,232 g,250 ml
can_clams,ITEM,can_clams,169 g,250 ml
can_chowder,ITEM,can_chowder,253 g,250 ml
deluxe_beans,ITEM,deluxe_beans,293 g,500 ml
deluxe_rice,ITEM,deluxe_rice,187 g,500 ml
deluxe_beansnrice,ITEM,deluxe_beansnrice,312 g,187 ml
pie_meat,ITEM,meat pie,189 g,250 ml
pizza_meat,ITEM,meat pizza,230 g,250 ml
pizza_supreme,ITEM,supreme pizza,300 g,
deluxe_eggs,ITEM,deluxe_eggs,198 g,83 ml
meat_canned,ITEM,meat_canned,,
meat_salted,ITEM,meat_salted,,
spaghetti_bolognese,ITEM,spaghetti_bolognese,150 g,218 ml
lasagne,ITEM,lasagne,255 g,250 ml
fried_spam,ITEM,fried_spam,,
cheeseburger,ITEM,cheeseburger,333 g,300 ml
deluxe_cheeseburger,ITEM,deluxe cheeseburger,380 g,350 ml
hamburger,ITEM,hamburger,300 g,300 ml
sloppyjoe,ITEM,sloppy joe,313 g,300 ml
taco,ITEM,taco,102 g,250 ml
ndn_taco,ITEM,Indian taco,265 g,250 ml
meat_pickled,ITEM,meat_pickled,,
dry_meat,ITEM,dry_meat,85 g,125 ml
dry_froglegs,ITEM,dry_froglegs,13 g,25 ml
dry_poultry,ITEM,dry_poultry,,
rehydrated_froglegs,ITEM,rehydrated frog leg,,
rehydrated_poultry,ITEM,rehydrated_poultry,,
rehydrated_meat,ITEM,rehydrated_meat,,
haggis,ITEM,haggis,156 g,250 ml
sushi_fishroll,ITEM,sushi_fishroll,159 g,250 ml
sushi_meatroll,ITEM,sushi_meatroll,273 g,500 ml
sashimi,ITEM,sashimi,,
dry_meat_tainted,ITEM,dry_meat_tainted,85 g,125 ml
pelmeni,ITEM,pelmeni,151 g,250 ml
homemade_burrito,ITEM,homemade burrito,142 g,83 ml
meatball_raw,ITEM,raw meatball,85g,85 ml
meatball,ITEM,meatball,,
paella_valenciana,ITEM,paella_valenciana,110 g,110 ml
escargot,ITEM,escargot,20 g,20 ml
kiymali_pide,ITEM,kiymali_pide,160 g,300 ml
lahmacun,ITEM,lahmacun,50 g,120 ml
iskender,ITEM,iskender,250 g,450 ml
manti,ITEM,manti,160 g,300 ml
sarma,ITEM,sarma,250 g,240 ml
chicken_fried,ITEM,chicken_fried,181 g,250 ml
chicken_fried_buttermilk,ITEM,chicken_fried_buttermilk,181 g,250 ml
chicken_tandoori,ITEM,tandoori chicken,200 g,250 ml
chicken_rice_hianese,ITEM,chicken_rice_hianese,195 g,250 ml
chicken_parm,ITEM,chicken_parm,250 g,250 ml
scrapple,ITEM,scrapple,58 g,56 ml
meat_dolmas,ITEM,meat_dolmas,110 g,104 ml
melatonin_tablet,ITEM,melatonin tablet,1 g,8 ml
adderall,ITEM,adderall,1 g,1 ml
adrenaline_injector,ITEM,epinephrine autoinjector,12 g,10ml
antibiotics,ITEM,antibiotics,611 mg,1 ml
antifungal,ITEM,antifungal,1 g,2 ml
antiparasitic,ITEM,antiparasitic,1 g,2 ml
aspirin,ITEM,aspirin,1 g,1 ml
ibuprofen,ITEM,ibuprofen,1 g,1 ml
naproxen,ITEM,naproxen,1 g,1 ml
acetaminophen,ITEM,acetaminophen,1 g,1 ml
metaprolol,ITEM,metaprolol,1 g,1 ml
bfipowder,ITEM,bfipowder,6 g,6 ml
caff_gum,ITEM,caffeinated chewing gum,2100 mg,2 ml
caffeine,ITEM,caffeine pill,100 mg,1 ml
chaw,ITEM,chaw,4 g,4 ml
chem_hydrogen_peroxide,ITEM,chem_hydrogen_peroxide,28 g,250 ml
skunk_spray_neutralizing_solution,ITEM,skunk_spray_neutralizing_solution,28 g,250 ml
cig,ITEM,cigarette,1 g,4 ml
cigar,ITEM,cigar,9 g,50 ml
debug_chloroform_rag,ITEM,debug chloroform soaked rag,125 g,250 ml
codeine,ITEM,codeine,1 g,1 ml
coke,ITEM,coke,100 mg,1 ml
cola_meth,ITEM,cola_meth,61 g,250 ml
myopia_contacts_weekly,ITEM,myopia_contacts_weekly,2600 mg,22 ml
myopia_transition_contacts_weekly,ITEM,myopia_transition_contacts_weekly,,
myopia_contacts_daily,ITEM,myopia_contacts_daily,,
myopia_transition_contacts_daily,ITEM,myopia_transition_contacts_daily,,
hyperopia_contacts_weekly,ITEM,hyperopia_contacts_weekly,,
hyperopia_transition_contacts_weekly,ITEM,hyperopia_transition_contacts_weekly,,
hyperopia_contacts_daily,ITEM,hyperopia_contacts_daily,,
hyperopia_transition_contacts_daily,ITEM,hyperopia_transition_contacts_daily,,
bifocal_contacts_weekly,ITEM,bifocal_contacts_weekly,,
bifocal_transition_contacts_weekly,ITEM,bifocal_transition_contacts_weekly,,
bifocal_contacts_daily,ITEM,bifocal_contacts_daily,,
bifocal_transition_contacts_daily,ITEM,bifocal_transition_contacts_daily,,
plano_transition_contacts_weekly,ITEM,plano_transition_contacts_weekly,,
plano_transition_contacts_daily,ITEM,plano_transition_contacts_daily,,
crack,ITEM,crack,80 mg,1 ml
dayquil,ITEM,dayquil,48 g,250 ml
disinfectant,ITEM,disinfectant,27 g,250 ml
disinfectant_makeshift,ITEM,disinfectant_makeshift,,
diazepam,ITEM,diazepam,1 g,2 ml
hi_q_shatter,ITEM,hi_q_shatter,500 mg,1 ml
hi_q_wax,ITEM,hi_q_wax,500 mg,1 ml
hi_q_distillate,ITEM,hi_q_distillate,250 mg,1 ml
ecig,ITEM,electronic cigarette,1 g,6 ml
eyedrops,ITEM,eyedrops,3 g,1 ml
steroid_eyedrops,ITEM,steroid_eyedrops,3 g,1 ml
flu_shot,ITEM,flu shot,12 g,10ml
handrolled_cig,ITEM,hand-rolled cigarette,1 g,4 ml
heroin,ITEM,heroin,20 mg,1 ml
iodine,ITEM,potassium iodide tablet,1 g,1 ml
joint,ITEM,joint,1 g,2 ml
lsd,ITEM,pink tab,10 mg,1 ml
meth,ITEM,meth,50 mg,1 ml
pure_meth,ITEM,pure_meth,50 mg,1 ml
morphine,ITEM,morphine,20 mg,2 ml
